@relation Train

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute class {0,1,2}

@data
-0.786041,0.611053,0.039307,0
0.041387,-1.001486,0.03227,1
-0.075653,1.020325,0.086487,2
0.033254,-1.003177,0.079192,0
-0.786041,0.610687,0.041718,0
-0.787018,0.633942,0.045868,1
0.021949,0.032193,-0.998263,0
-0.785248,0.610535,0.035522,0
0.024095,0.029471,-1.002464,0
-0.78656,0.610107,0.038635,0
0.021395,0.027571,-1.008508,0
-0.50113,-0.794984,0.224888,2
0.032713,-1.002977,0.081271,0
0.032838,-1.002262,0.081977,0
0.02026,0.032808,-0.999146,0
0.035824,-1.002588,0.077414,0
0.024325,0.030803,-1.036197,1
-0.255031,-0.992962,0.168992,2
0.033374,-1.003235,0.083615,0
-0.785004,0.612274,0.035858,0
0.002395,-1.026064,0.183756,1
-0.003354,0.018667,-1.090167,0
0.021708,0.032163,-1.000061,0
-0.786865,0.611389,0.04129,0
0.061255,-0.975724,-0.012636,1
0.021217,0.031638,-0.998398,0
0.018586,0.031434,-1.000061,0
-0.163866,-0.982826,-0.011335,2
0.015894,-1.005319,0.13531,1
-0.787109,0.610474,0.041748,0
-0.780479,-0.60125,-0.115563,2
-0.78537,0.611664,0.034607,0
0.033352,-1.003374,0.079953,0
0.00946,1.082794,0.034454,2
-0.786682,0.610382,0.038727,0
-0.00732,-0.008856,-0.900729,1
0.017623,0.032884,-0.999435,0
-0.784973,0.612915,0.036407,0
0.022751,0.079878,-1.003605,1
-0.784943,0.611511,0.039185,0
0.024902,0.030478,-0.997024,0
0.020053,0.031446,-0.998439,0
0.033366,-1.002448,0.077701,0
0.019722,0.032328,-1.003205,0
-0.786072,0.610291,0.038208,0
0.016912,0.016752,-1.107058,1
-0.785095,0.609467,0.044617,0
-0.786041,0.60968,0.03894,0
0.020659,0.032461,-0.998419,0
0.03415,-1.002918,0.080044,0
0.018925,0.031294,-1.000609,0
0.019715,0.031824,-0.999165,0
0.027221,-1.01712,0.095305,1
0.034644,-1.001904,0.080994,0
-0.7854,0.610474,0.03656,0
-0.785645,0.612091,0.035309,0
0.88759,-0.310514,0.393921,2
0.018561,0.03028,-0.998954,0
0.002976,-1.03428,0.178607,1
0.032995,-1.003955,0.08163,0
0.020173,0.032202,-0.999522,0
-0.786682,0.611572,0.038788,0
0.032855,-1.002579,0.079625,0
-0.076294,0.991058,0.044647,2
-0.788483,0.631989,0.049164,1
0.020623,0.033292,-0.998679,0
0.033273,-1.003598,0.081997,0
0.020361,0.031813,-0.999923,0
0.02036,0.031673,-0.999012,0
0.977616,-0.171278,0.153662,2
0.033242,-1.001246,0.07832,0
0.02167,0.033009,-0.999469,0
0.010644,0.025359,-0.887341,1
0.032827,-1.002226,0.080177,0
0.021426,0.032594,-0.998686,0
0.021981,0.032459,-0.999415,0
0.019356,0.030368,-0.998369,0
0.018701,0.032248,-0.999347,0
0.02111,0.033392,-0.997275,0
-0.452532,-0.859261,0.065447,2
-0.79187,0.587067,0.033112,1
-0.012249,-0.069748,-0.97078,1
-0.7347,-0.710211,0.05183,2
-0.746382,-0.67401,0.056179,2
0.033306,-1.002676,0.082978,0
0.01689,0.032158,-0.998569,0
0.055691,0.077456,-1.022435,1
-0.21775,-0.951479,0.008681,2
-0.785797,0.610504,0.040802,0
0.021087,0.032805,-0.998624,0
-0.786377,0.611908,0.040649,0
0.020622,0.033671,-0.999313,0
0.033224,-1.00306,0.079407,0
0.049208,-0.992418,0.014166,1
-0.786255,0.610291,0.039825,0
0.09082,1.040924,-0.168335,2
-0.168628,-0.966996,-0.032051,2
0.02078,0.032967,-0.999232,0
0.02193,0.031217,-1.000166,0
0.01932,0.03094,-0.997904,0
0.021461,0.03224,-0.999391,0
-0.076233,0.968903,0.064514,2
0.01971,0.032784,-0.999759,0
0.018127,1.194855,0.177307,2
0.019378,0.031729,-0.999139,0
0.033778,-1.003389,0.07925,0
0.01582,-0.015226,-1.105178,1
-0.000339,-0.019817,-0.985148,1
0.020267,0.031894,-0.999404,0
-0.785217,0.610809,0.03775,0
0.020911,0.031834,-0.999188,0
-0.786835,0.610565,0.038849,0
-0.81546,0.604797,0.040314,1
0.308948,-1.0828,-0.199101,0
-0.784882,0.613007,0.034607,0
0.021733,0.032928,-1.000048,0
0.032353,-1.001956,0.083323,0
-0.786346,0.612823,0.034698,0
1.021566,-0.03954,0.201651,2
-0.786224,0.609924,0.038849,0
-0.785553,0.610748,0.037598,0
0.063031,-0.980401,-0.006359,1
-0.841682,-0.569217,-0.00505,2
0.034337,-1.003286,0.080224,0
0.019643,0.033261,-0.999082,0
0.020139,0.032368,-0.998576,0
-0.81369,0.612122,0.043121,1
-0.855768,-0.524599,0.028124,2
0.019434,0.032588,-0.999216,0
0.066394,-0.97948,-0.013967,1
0.017114,0.073616,-1.000179,1
-0.785248,0.611969,0.036652,0
0.01926,0.031467,-0.999904,0
0.054869,0.080719,-1.022052,1
-0.732017,-0.683964,0.067369,2
0.931696,-0.115603,0.075195,2
-0.785034,0.611633,0.036011,0
0.986893,-0.086851,-0.024944,2
0.03294,-1.002917,0.07828,0
0.009271,-1.007796,0.136852,1
0.033359,-1.002525,0.081545,0
-0.785889,0.610962,0.03775,0
-0.219462,-0.958572,0.066857,2
0.033179,-1.003261,0.081847,0
0.021143,0.033573,-0.998733,0
0.021053,0.033815,-1.000282,0
0.021805,0.031356,-0.999434,0
-0.785919,0.611816,0.036926,0
-0.784546,0.611206,0.035004,0
1.002607,-0.064611,0.020782,2
-0.789124,0.568665,0.043091,1
0.017317,0.032337,-0.998106,0
0.033039,-1.003239,0.079224,0
-0.077836,-1.121369,0.12711,2
-0.785645,0.610352,0.036804,0
-0.764923,0.622345,0.042297,1
0.020663,0.03175,-0.998034,0
0.018977,0.031999,-0.998984,0
0.021439,0.030438,-0.99796,0
0.004085,0.051581,-1.022745,1
-0.086238,-1.060482,0.119996,2
0.034005,-1.003486,0.081078,0
-0.786926,0.610535,0.041016,0
0.032055,-1.003329,0.079045,0
-0.786469,0.610596,0.03833,0
0.021365,0.03231,-0.998265,0
0.034025,-1.002192,0.080141,0
0.960475,-0.275123,0.098845,2
-0.798615,0.593994,0.051147,0
0.018549,0.032456,-1.000715,0
-0.791229,0.627777,0.046814,1
-0.78476,0.61441,0.034058,0
0.033667,-1.002468,0.081727,0
0.019493,0.032348,-0.997758,0
0.040555,-0.996329,0.100587,1
-0.785675,0.610199,0.040039,0
-0.786285,0.609802,0.037506,0
-0.783051,0.594055,0.033936,1
0.058412,0.090987,-1.093731,1
0.018883,0.032464,-0.999343,0
0.021423,0.03332,-0.999831,0
0.019964,0.030755,-0.997537,0
0.034381,-1.003027,0.082483,0
0.0114,-1.032385,0.189683,1
0.979502,-0.065033,0.064856,2
0.033393,-1.002147,0.082371,0
0.972372,-0.171086,0.150085,2
0.034238,-1.003624,0.07888,0
-0.058746,1.007629,0.03714,2
0.033598,-1.002114,0.080723,0
0.019348,0.03141,-0.998444,0
-0.774689,0.640839,0.041199,1
-0.315573,-0.978003,0.07105,2
-0.785583,0.612518,0.035889,0
0.021463,0.032061,-0.999638,0
0.183228,0.997772,0.225769,2
0.034784,0.138245,-0.994064,1
-0.78479,0.611572,0.036804,0
0.021241,0.033106,-0.999957,0
0.015738,0.034213,-0.997568,0
0.156616,0.976471,0.017761,2
-0.785736,0.612244,0.035187,0
-0.751491,-0.680264,0.033004,2
-0.785126,0.610748,0.038727,0
0.047054,-0.983759,0.043947,1
0.033965,-1.002498,0.080231,0
-0.120728,0.972748,0.217346,2
0.033061,-1.003759,0.082424,0
-0.785675,0.611267,0.037872,0
-0.756775,-0.644064,0.030209,2
0.033681,-1.003013,0.078673,0
0.033612,-1.00237,0.082918,0
0.033179,-1.005166,0.055688,1
0.033184,-1.003099,0.082885,0
-0.786377,0.609741,0.040955,0
-0.786407,0.610504,0.037811,0
0.018243,0.031327,-0.997752,0
0.889279,-0.284001,0.091023,2
0.572835,-0.44583,-0.035156,2
-0.758698,0.615814,0.039215,1
-0.785675,0.611176,0.03537,0
0.094604,0.992035,0.12085,2
-0.785614,0.609985,0.038422,0
0.06897,1.014801,0.070282,2
0.032957,-1.001531,0.081859,0
-0.461566,-0.8004,0.104789,2
-0.784088,0.63443,0.047028,1
0.033609,-1.002329,0.082369,0
0.01818,0.031343,-0.996961,0
-0.785614,0.610138,0.037781,0
-0.142365,0.949219,0.079102,2
-0.106873,0.975952,0.047821,2
-0.060181,0.994049,0.029327,2
0.032648,-1.003748,0.080351,0
-0.757387,-0.664784,0.016356,2
-0.78653,0.609558,0.039368,0
-0.786255,0.609924,0.041473,0
-0.78656,0.610291,0.041656,0
0.032741,-1.001259,0.081892,0
-0.786469,0.611847,0.035675,0
0.033309,-1.003035,0.078156,0
-0.787048,0.608093,0.037537,0
0.032829,-1.002324,0.080512,0
-0.807404,0.643341,0.051788,0
-0.216442,-0.963771,0.014547,2
-0.870491,-0.510042,0.036,2
-0.784882,0.611023,0.035736,0
0.021059,0.032891,-0.999992,0
-0.785614,0.611969,0.035095,0
0.032919,-1.003158,0.079713,0
-0.786407,0.608826,0.04007,0
0.019801,0.032553,-0.998818,0
-0.368953,-0.970184,0.160417,2
0.033114,-1.000849,0.082716,0
-0.785614,0.611755,0.033905,0
-0.786407,0.611481,0.039063,0
-0.786072,0.611237,0.040222,0
0.02179,0.033149,-0.998705,0
0.033789,-1.001653,0.082037,0
0.020104,0.009328,-1.123048,1
-0.786774,0.611328,0.039642,0
0.034371,-1.003658,0.080618,0
0.022283,0.032465,-0.997952,0
0.021841,0.030333,-0.99872,0
0.033206,-1.002288,0.081822,0
0.034032,-1.003924,0.080221,0
-0.78476,0.61084,0.03653,0
0.020973,0.031613,-0.998765,0
-0.818756,-0.629324,0.121992,2
0.033616,-1.003401,0.08285,0
-0.785278,0.611542,0.037109,0
-0.753986,-0.660528,-0.018529,2
0.044789,0.005605,-1.052247,1
-0.003296,1.022003,0.012939,2
-0.786591,0.610077,0.041077,0
-0.232614,-0.97317,0.064725,2
-0.785828,0.611145,0.03656,0
0.024998,0.021672,-0.949773,1
0.018766,0.031376,-0.998509,0
-0.784912,0.611298,0.036835,0
-0.077393,0.968079,0.066376,2
-0.748063,-0.680557,0.048606,2
-0.786438,0.609711,0.039948,0
0.033208,-1.002955,0.081757,0
-0.785248,0.610809,0.037567,0
1.030899,-0.076278,0.103421,2
0.032934,-1.002244,0.082586,0
0.002868,0.04752,-1.02714,1
0.021517,0.032817,-0.999108,0
0.018052,0.032175,-0.997313,0
-0.37971,-0.93771,0.058528,2
-0.517883,-0.774616,-0.010008,2
-0.786469,0.609802,0.040192,0
0.997246,-0.171836,-0.097424,2
-0.785309,0.611847,0.036865,0
0.05014,1.104614,0.036011,2
0.017502,0.038398,-0.884196,0
0.033319,-1.002916,0.079834,0
0.059326,-0.97942,-0.013352,1
0.02039,0.031892,-0.999251,0
-0.786896,0.610718,0.042053,0
-0.134705,0.922455,0.02478,2
-0.785583,0.611847,0.033936,0
0.033649,-1.002479,0.083802,0
-0.785919,0.612152,0.0354,0
-0.786285,0.610901,0.040039,0
0.004211,1.017365,0.015137,2
0.018119,0.03164,-0.998143,0
0.03419,-1.003788,0.081015,0
0.032903,-1.003385,0.081939,0
0.024051,0.030301,-0.999376,0
-0.786774,0.609467,0.040924,0
0.00392,-0.021318,-0.907497,1
1.146181,-0.125771,0.198922,2
0.019415,0.030737,-0.998424,0
0.017521,0.055542,-0.89235,0
-0.780121,0.615662,0.041809,1
-0.786652,0.610962,0.039154,0
0.970315,-0.200513,0.167859,2
0.033334,-1.004107,0.081657,0
-0.724454,-0.681224,0.003843,2
-0.810181,0.606415,0.040283,1
0.022171,0.031865,-1.000337,0
0.020694,0.032267,-0.999487,0
0.022886,-1.017873,0.08986,1
0.036537,-1.004777,0.082156,0
0.021396,0.032407,-0.998506,0
-0.786163,0.610138,0.03894,0
0.03402,-1.002687,0.07907,0
0.020349,0.033043,-0.998563,0
1.054467,-0.248951,0.103657,2
0.033938,-1.003739,0.08007,0
0.033683,-1.003329,0.083796,0
-0.786499,0.611145,0.040161,0
0.021401,0.031701,-0.998426,0
0.033259,-1.003164,0.080047,0
0.000321,-1.020398,0.164459,1
-0.785187,0.610443,0.038818,0
-0.785828,0.611633,0.034668,0
0.01521,-1.02386,0.113352,1
0.033022,-1.002862,0.081636,0
0.203186,0.864929,-0.098206,2
-0.785828,0.611084,0.036743,0
0.0107,-1.037634,0.17272,1
-0.78299,0.605377,0.04071,1
-0.893745,-0.615452,-0.008858,2
-0.786346,0.610565,0.042603,0
0.983788,-0.155398,0.11531,2
0.005076,-1.033203,0.170609,1
0.032298,-1.003228,0.078587,0
0.036358,-1.011702,0.064022,1
-0.785919,0.610901,0.039886,0
0.01743,0.066005,-0.86223,1
0.033436,-1.003738,0.078425,0
0.032383,-1.002766,0.08283,0
0.033967,-1.002593,0.080443,0
0.016187,-1.02714,0.125622,1
-0.390494,-0.962844,0.126276,2
1.040316,-0.055723,0.048362,2
0.033721,-1.002023,0.080753,0
0.033208,-1.002086,0.082342,0
-0.785645,0.610596,0.038086,0
0.017992,0.03202,-0.997255,0
0.032752,-1.002152,0.078011,0
-0.785614,0.611267,0.038879,0
0.020994,0.032541,-0.997654,0
0.006266,0.078724,-0.885805,1
-0.785156,0.612122,0.036102,0
-0.785889,0.61084,0.039551,0
-0.769565,-0.669862,0.080181,2
0.019315,0.031875,-0.998771,0
-0.799683,0.646759,0.050629,0
0.032792,0.030093,-0.903657,1
-0.786682,0.610504,0.04129,0
-0.794373,0.56839,0.050049,1
0.034427,-1.003638,0.079611,0
-0.785828,0.612183,0.03656,0
0.033287,-1.003634,0.07925,0
-0.161237,-0.978795,0.028767,2
0.019556,0.031972,-0.997307,0
0.022135,0.032278,-0.999478,0
0.025368,0.032916,-1.006083,0
0.021666,0.03324,-0.998704,0
-0.725482,-0.687103,0.014943,2
0.019688,0.03188,-1.000534,0
0.033908,-1.002542,0.080902,0
-0.787018,0.610657,0.040253,0
-0.751365,-0.662857,-0.017272,2
0.032985,-1.003623,0.080198,0
-0.785889,0.611481,0.036896,0
-0.777374,0.562378,0.039673,1
-0.78653,0.610687,0.04071,0
-0.788666,0.589386,0.035339,1
-0.785889,0.610596,0.035431,0
-0.291354,-1.024503,0.15927,2
-0.785767,0.611542,0.037079,0
0.033512,-1.002375,0.081606,0
1.083237,-0.165733,0.080957,2
0.014398,0.043278,-1.051033,1
0.975447,-0.260574,0.114433,2
0.033436,-1.003358,0.083706,0
0.013023,-1.004166,0.144118,1
0.049702,0.179534,-0.853407,1
-0.199665,-0.971982,0.023323,2
-0.786316,0.612701,0.035492,0
0.019809,0.031195,-0.998231,0
-0.151672,0.9104,-0.047577,2
0.006791,-1.002644,0.126462,0
-0.775879,0.627838,0.040771,1
0.034063,-1.002456,0.081207,0
0.01155,-0.014211,-0.985228,1
0.033643,-1.002549,0.082734,0
0.017028,-1.031476,0.145087,1
0.018457,0.031675,-0.998262,0
0.020874,0.032528,-0.998629,0
0.703521,-0.287119,-0.017555,2
0.032916,-1.002546,0.079503,0
0.033859,-1.003812,0.082175,0
0.043121,0.987701,0.040894,2
-0.756927,0.603333,0.036896,1
0.034076,-1.002076,0.083436,0
0.019683,0.031907,-0.998677,0
0.033145,-1.003402,0.081327,0
-0.729879,-0.696226,0.105354,2
-0.785583,0.609161,0.040802,0
0.019601,0.030305,-0.998186,0
-0.785889,0.61142,0.036835,0
0.021858,0.031655,-0.997389,0
-0.315994,-0.972803,-0.065689,2
-0.262219,-1.042842,0.12649,2
0.033214,-1.003365,0.082517,0
-0.305046,-0.88524,-0.025501,2
0.033512,0.003275,-1.000821,1
0.991162,-0.075386,0.056,2
0.063291,-0.98617,-0.012407,1
0.018624,0.019887,-1.102035,1
0.062598,-0.98899,-0.036951,1
-0.203135,-0.972166,0.059309,2
-0.78598,0.610809,0.034454,0
0.993506,-0.145622,0.083166,2
0.067399,-0.978435,-0.009938,1
0.035408,-1.004077,0.078932,0
-0.835551,-0.548713,0.009625,2
-0.862217,-0.526439,0.084884,2
0.049535,-0.998196,0.034295,1
0.03279,-1.002508,0.079107,0
-0.224149,-0.955366,-0.004248,2
0.019194,0.031888,-0.999502,0
0.019872,0.031433,-0.999445,0
0.032669,-1.002844,0.079197,0
-0.78537,0.610992,0.036438,0
0.034277,-1.00324,0.085502,0
0.021617,0.031811,-0.999276,0
0.020601,0.032255,-0.998879,0
-0.24553,-0.987236,0.111837,2
-0.757535,-0.656334,0.026171,2
-0.786682,0.613312,0.037476,0
-0.78186,0.565521,0.044586,1
0.033339,-1.003044,0.083159,0
0.020756,0.032047,-0.999155,0
0.06866,0.076088,-1.053729,1
0.014453,0.034782,-1.144191,0
0.055244,-0.984196,0.000184,1
0.033406,-1.003541,0.083735,0
0.016618,0.063998,-0.874869,1
0.006788,0.002723,-0.946143,0
0.02198,0.03197,-0.997779,0
-0.786133,0.610077,0.039001,0
0.034087,-1.004143,0.07903,0
-0.741455,-0.674192,0.036726,2
0.017357,0.030696,-0.997128,0
0.020693,0.032484,-0.999636,0
0.035814,0.08932,-1.030005,1
0.017453,0.030374,-0.997863,0
0.033527,-1.003802,0.083153,0
0.021437,0.031191,-0.998952,0
-0.428482,-0.883818,0.178548,2
0.020855,0.031292,-0.999715,0
-0.849341,-0.50743,-0.03965,2
0.017998,0.031588,-0.998723,0
-0.78656,0.611084,0.039612,0
0.033964,-1.002341,0.080018,0
-0.785767,0.610382,0.034882,0
-0.786469,0.611053,0.040649,0
-0.786072,0.610992,0.03421,0
0.077271,0.993469,0.039246,2
-0.792211,-0.616662,-0.040792,2
0.033033,-1.001928,0.078988,0
-0.785614,0.6138,0.036652,0
-0.740938,-0.66243,-0.030898,2
0.032806,-1.00301,0.081392,0
0.032795,-1.002914,0.079654,0
0.020634,0.031917,-0.998793,0
0.019472,0.031355,-0.998718,0
0.040332,-1.009314,0.127172,1
0.006379,0.001112,-1.068993,1
-0.589096,-0.683114,-0.185858,2
-0.002031,-0.013125,-0.990103,1
0.042454,0.114122,-0.915174,1
0.021649,0.031696,-0.999703,0
-0.77475,0.564911,0.039581,1
-0.7854,0.611542,0.036377,0
0.017945,0.030999,-1.000011,0
0.019848,0.081727,-1.084621,1
0.019168,0.031404,-0.999845,0
0.032367,-1.017743,0.157301,1
0.014944,0.007549,-1.12673,1
0.023606,-1.016862,0.153139,1
0.032868,-1.00286,0.081515,0
0.071132,-0.979199,-0.003157,1
0.019137,0.03176,-1.000875,0
-0.760543,-0.661276,0.017336,2
0.020078,0.032533,-0.999243,0
-0.785004,0.612732,0.035492,0
0.020747,0.033333,-0.999165,0
-0.784912,0.610413,0.036469,0
-0.761658,0.577179,0.041992,1
0.018589,0.030617,-0.998948,0
0.032997,-1.0027,0.082644,0
-0.206212,-0.926659,0.014211,2
0.033097,-1.002325,0.079107,0
0.0159,1.021606,-0.008759,2
0.020779,0.032443,-0.997383,0
0.047905,0.068887,-0.999579,1
0.032425,-1.003121,0.079319,0
0.986388,-0.092355,-0.047604,2
-0.786224,0.610596,0.036011,0
-0.160736,1.190765,0.049072,2
-0.353305,-0.807327,0.046096,2
0.959463,-0.229409,-0.164787,2
0.032478,-1.019005,0.159672,1
-0.059723,0.994415,0.027344,2
0.033885,-1.002717,0.08206,0
-0.786133,0.610229,0.040527,0
-0.814291,-0.592384,0.081829,2
-0.41811,-0.906654,0.217711,2
0.033559,-1.004037,0.078179,0
0.032746,-1.002533,0.081853,0
0.032596,-1.002717,0.077368,0
-0.785126,0.610962,0.037323,0
0.021214,0.032005,-0.998362,0
0.022569,0.066007,-1.120685,0
0.018287,0.030424,-1.000201,0
0.021056,0.033546,-1.000651,0
-0.7854,0.611206,0.036896,0
-0.785278,0.611755,0.035553,0
-0.786438,0.61084,0.038147,0
0.032547,-1.002757,0.079351,0
-0.221295,-0.968112,0.05323,2
0.033009,-1.003719,0.078946,0
0.03405,-1.002321,0.079011,0
0.021552,0.03246,-0.999661,0
-0.785736,0.611786,0.03656,0
-0.785187,0.613159,0.035614,0
-0.795094,-0.577424,-0.056125,2
0.033142,-1.002403,0.081456,0
0.015926,-1.038589,0.16195,1
-0.785095,0.611237,0.035645,0
0.001868,0.013773,-0.948095,1
0.02091,0.032182,-0.999791,0
0.031842,-0.010587,-1.123967,1
-0.815704,0.595306,0.042053,0
-0.375858,-0.929473,0.019325,2
0.012109,0.003358,-0.978122,1
0.033002,-1.002116,0.083807,0
-0.785461,0.611694,0.036224,0
-0.785828,0.612396,0.038818,0
0.023124,0.031021,-0.998975,0
-0.786133,0.610596,0.038696,0
0.997549,-0.099022,0.053953,2
-0.787781,0.610931,0.038361,0
-0.786652,0.610626,0.036743,0
-0.785828,0.610748,0.040283,0
0.034034,-1.002642,0.081389,0
0.033457,-1.004948,0.081194,0
-0.798981,0.621704,0.052704,1
-0.715473,-0.584376,-0.149225,2
0.032814,-1.003126,0.082642,0
0.033304,0.093444,-0.864063,1
-0.786377,0.611359,0.037018,0
-0.242065,-0.982692,0.127958,2
0.066189,-0.978161,0.003494,1
0.032654,-1.002895,0.081699,0
0.032947,-1.002819,0.079471,0
-0.860041,-0.525502,0.046894,2
0.042633,0.896576,0.11853,2
0.032743,-1.003307,0.081055,0
0.021698,0.03283,-0.998071,0
0.033763,-1.00206,0.082614,0
0.034276,-1.002476,0.080717,0
0.022102,0.032257,-0.998383,0
0.020969,0.032129,-0.998574,0
0.02082,0.031805,-0.999311,0
0.019836,0.032137,-0.999464,0
0.994019,-0.274902,0.076874,2
0.032976,-1.002691,0.079136,0
0.019896,0.031866,-0.998037,0
0.01603,0.031849,-0.997118,0
0.021279,0.032027,-0.999548,0
0.02254,0.032101,-1.001335,0
0.019863,0.032303,-0.998487,0
0.020975,0.031949,-1.000373,0
-0.78598,0.61142,0.035461,0
0.032602,-1.004098,0.082637,0
0.031267,-1.001988,0.081711,0
0.03266,-1.002904,0.077641,0
-0.733752,-0.678072,0.02143,2
0.034582,-1.004001,0.079577,0
0.033667,-1.002708,0.081604,0
0.972449,-0.127692,0.125752,2
0.020843,0.03243,-0.998327,0
-0.142148,-1.003314,0.054544,2
-0.786072,0.610291,0.040009,0
-0.746392,-0.693217,0.066553,2
-0.350867,-0.933366,0.096978,2
0.020388,0.032528,-1.000489,0
0.058739,0.174741,-0.955886,1
0.033635,-1.002793,0.081298,0
0.057942,-0.985178,-0.006547,1
0.019713,0.031871,-0.998373,0
-0.78717,0.611664,0.03775,0
-0.775696,0.655975,0.031464,0
0.983132,-0.145595,0.096297,2
0.033554,-1.004003,0.082542,0
0.021523,0.032213,-0.999544,0
0.018457,0.032163,-0.999776,0
0.021614,0.031759,-0.99815,0
-0.786072,0.611389,0.036774,0
0.033809,-1.003148,0.079342,0
-0.328833,-0.928108,0.098062,2
-0.786377,0.610901,0.03717,0
0.01959,0.032095,-0.998979,0
-0.780518,0.64621,0.04538,1
-0.785736,0.612061,0.035492,0
0.022604,0.030638,-0.998345,0
-0.784882,0.610809,0.037537,0
-0.78421,0.610992,0.034821,0
0.017831,-1.023739,0.119778,1
-0.805817,0.600616,0.05246,1
0.033167,-1.003132,0.079956,0
0.019596,0.0314,-0.999447,0
-0.452624,-0.828474,0.077844,2
0.020906,0.033057,-1.000751,0
0.117523,0.943756,0.027618,2
0.020019,0.031805,-0.997977,0
-0.808868,0.623322,0.044037,1
-0.785095,0.612,0.038269,0
-0.786072,0.610901,0.038269,0
0.024802,0.026114,-0.88572,1
-0.786591,0.608398,0.038849,0
0.020674,0.034242,-0.99705,0
-0.751288,-0.684884,0.098861,2
-0.00861,-0.060158,-1.00585,1
0.02075,0.032674,-0.998323,0
-0.78656,0.611389,0.04007,0
-0.785034,0.611847,0.03595,0
0.021332,0.032967,-0.999015,0
0.020228,0.032411,-0.99757,0
-0.304794,-0.92241,0.03507,2
0.032498,-1.00295,0.081425,0
0.033154,-1.002531,0.083285,0
0.034287,-1.004045,0.081714,0
0.018264,0.032703,-0.997638,0
0.022375,0.033043,-0.999342,0
0.033396,-1.002127,0.08289,0
0.021642,0.0328,-0.999777,0
-0.865996,-0.513065,0.025904,2
0.022052,0.031145,-0.999497,0
0.032902,-1.00227,0.082373,0
0.032972,-1.003529,0.083066,0
0.060549,-0.985178,0.022577,1
0.021766,0.031977,-0.998298,0
-0.78595,0.610565,0.036163,0
-0.070269,-1.156821,0.016651,2
0.021659,0.030476,-0.999906,0
0.019585,0.032865,-0.99918,0
-0.784515,0.610962,0.036621,0
0.020515,0.031434,-0.999228,0
0.982947,-0.122468,-0.213104,2
-0.785126,0.610626,0.044434,0
-0.008635,-0.011225,-0.907259,1
-0.784973,0.611755,0.034363,0
0.048178,-0.994179,0.091257,1
0.019652,0.032421,-0.999978,0
0.034403,-1.003602,0.080832,0
-0.829534,-0.604539,0.057218,2
0.151031,0.965027,-0.01239,2
-0.815338,0.611145,0.044098,1
-0.803802,0.610077,0.047516,1
0.029231,-0.997987,0.072746,0
-0.785645,0.611481,0.038361,0
-0.786499,0.609924,0.040588,0
0.033487,-1.001881,0.082739,0
-0.785645,0.610687,0.038116,0
0.033203,-1.003031,0.080994,0
-0.774078,0.616882,0.042236,1
-0.814728,0.620514,0.046692,1
1.041411,-0.037972,0.163563,2
0.032804,-1.002553,0.081365,0
0.033891,-1.002736,0.083036,0
0.181427,0.986816,-0.062683,2
-0.094208,1.019318,0.003326,2
0.0177,0.033384,-0.994982,0
0.022631,0.031869,-1.000334,0
-0.081482,0.965759,0.050079,2
0.358704,0.744812,-0.303711,2
-0.756334,-0.668706,0.023513,2
0.033044,-1.003884,0.079616,0
0.033687,-1.003214,0.079556,0
0.033238,-1.002023,0.08222,0
0.032502,-1.002453,0.082343,0
-0.804321,0.578949,0.043793,1
-0.79129,0.558685,0.047577,1
0.0234,-1.008364,0.159417,1
0.022169,0.031915,-0.999697,0
0.020693,0.032385,-0.999242,0
0.020723,0.03267,-0.999785,0
0.051272,-0.995668,0.028079,1
-0.786377,0.609161,0.039276,0
0.034576,-1.003743,0.078786,0
0.019864,0.032214,-0.998671,0
-0.786163,0.610321,0.039612,0
-0.810352,-0.610579,-0.003457,2
-0.784424,0.611481,0.038269,0
0.018788,0.03286,-0.999246,0
0.124878,1.009033,-0.051117,2
-0.78653,0.610931,0.040771,0
0.033368,-1.004146,0.082084,0
-0.779022,0.628876,0.043518,1
0.069733,1.028961,0.017761,2
0.997621,-0.03859,0.038944,2
-0.757477,0.617188,0.037231,1
0.019706,0.032918,-0.998691,0
-0.802856,0.645935,0.042236,0
0.019192,0.032125,-0.999103,0
-0.030914,1.009644,0.046906,2
0.06757,-0.989672,-0.023525,1
-0.785156,0.611298,0.035614,0
0.033502,-1.002583,0.079897,0
0.021148,0.033003,-0.999381,0
0.033479,-1.003176,0.080686,0
